name,country_iso2,domains,web_pages,source_item,source
Mongolian State University of Agriculture,MN,msua.edu.mn,http://www.msua.edu.mn/,,Hipo university-domains-list
Mongolian State University of Education,MN,msue.edu.mn,http://www.msue.edu.mn/,,Hipo university-domains-list
Mongolian University of Science and Technology,MN,must.edu.mn,http://www.must.edu.mn/,,Hipo university-domains-list
Mongolian National University,MN,num.edu.mn,http://www.num.edu.mn/,,Hipo university-domains-list
Orkhon University,MN,orkhon.edu.mn,http://www.orkhon.edu.mn/,,Hipo university-domains-list
Ulaanbaatar University,MN,ulaanbaatar.edu.mn,http://www.ulaanbaatar.edu.mn/,,Hipo university-domains-list
University of Montenegro,ME,ucg.cg.ac.yu,http://www.ucg.cg.ac.yu/,,Hipo university-domains-list
"University of Science, Arts and Technology",MS,usat.ms,http://www.usat.ms/,,Hipo university-domains-list
Ecole Nationale d'Architecture,MA,archi.ac.ma,http://www.archi.ac.ma/,,Hipo university-domains-list
Al Akhawayn University,MA,aui.ma,http://www.aui.ma/,,Hipo university-domains-list
Ecole des Hautes Etudes en Gestion Informatique et Communication,MA,edhec.ac.ma,http://www.edhec.ac.ma/,,Hipo university-domains-list
Ecole Mohammadia d'Ingénieurs,MA,emi.ac.ma,http://www.emi.ac.ma/,,Hipo university-domains-list
Ecole National d'Agriculture de Meknes,MA,enameknes.ac.ma,http://www.enameknes.ac.ma/,,Hipo university-domains-list
Ecole Supérieure de Commerce et des Affaires,MA,esca.ac.ma,http://www.esca.ac.ma/,,Hipo university-domains-list
Université Ibn Zohr Agadir,MA,uiz.ac.ma,http://www.uiz.ac.ma/,,Hipo university-domains-list
Institut Supérieur de Commerce et d'Administration des Entreprises,MA,groupeiscae.ma,http://www.groupeiscae.ma/,,Hipo university-domains-list
Ecole des Hautes Etudes Commerciales MAROC,MA,hec.ac.ma,http://www.hec.ac.ma/,,Hipo university-domains-list
Institut des Hautes Etudes de Management,MA,hem.ac.ma,http://www.hem.ac.ma/,,Hipo university-domains-list
Ecole Supérieure d'Informatique et de Management,MA,hightech.edu,http://www.hightech.edu/,,Hipo university-domains-list
International Institute for Higher Education,MA,iihem.ac.ma,http://www.iihem.ac.ma/,,Hipo university-domains-list
Institute of Management and Business Technology,MA,imbt.ma,http://www.imbt.ma/,,Hipo university-domains-list
Institut National des Postes et Télécommunications,MA,inpt.ac.ma,http://www.inpt.ac.ma/,,Hipo university-domains-list
ISFORT - Institut de Formation en Technologie Alimentaire,MA,isfort.ac.ma,http://www.isfort.ac.ma/,,Hipo university-domains-list
Institut Supérieur de Management et de Technologie (MATCI),MA,matci.ac.ma,http://www.matci.ac.ma/,,Hipo university-domains-list
Université Hassan II - Aïn Chock,MA,rectorat-uh2c.ac.ma,http://www.rectorat-uh2c.ac.ma/,,Hipo university-domains-list
Université Moulay Ismail Meknès,MA,rumi.ac.ma,http://www.rumi.ac.ma/,,Hipo university-domains-list
Ecole Superieure des Télécommunications,MA,suptelecom.net.ma,http://www.suptelecom.net.ma/,,Hipo university-domains-list
Université Abdelmalek Essadi,MA,uae.ac.ma,http://www.uae.ac.ma/,,Hipo university-domains-list
Université Cadi Ayyad,MA,ucam.ac.ma,http://www.ucam.ac.ma/,,Hipo university-domains-list
Université Privée de Marrakech,MA,upm.ac.ma,http://upm.ac.ma/,,Hipo university-domains-list
Université Chouaib Doukkali,MA,ucd.ac.ma,http://www.ucd.ac.ma/,,Hipo university-domains-list
Université Hassan Ier - Settat,MA,uh1.ac.ma,http://www.uh1.ac.ma/,,Hipo university-domains-list
Université Hassan II - Mohammadia,MA,uh2m.ac.ma,http://www.uh2m.ac.ma/,,Hipo university-domains-list
Université Mohammed V - Agdal,MA,um5a.ac.ma,http://www.um5a.ac.ma/,,Hipo university-domains-list
Université Mohammed V - Souissi,MA,um5s.ac.ma,http://www.um5s.ac.ma/,,Hipo university-domains-list
Université Ibn Toufail,MA,univ-ibntofail.ac.ma,http://www.univ-ibntofail.ac.ma/,,Hipo university-domains-list
Université Mohammed Ier,MA,univ-oujda.ac.ma,http://www.univ-oujda.ac.ma/,,Hipo university-domains-list
Université Sidi Mohammed Ben Abdellah,MA,usmba.ac.ma,http://www.usmba.ac.ma/,,Hipo university-domains-list
Université Mohammed Premier Oujda,MA,ump.ac.ma,http://www.ump.ma/,,Hipo university-domains-list
Instituto Superior de Ciênicas e Tecnologia de Moçambique,MZ,isctem.ac.mz,http://www.isctem.ac.mz/,,Hipo university-domains-list
Instituto Superior Politécnico e Universitário,MZ,ispu.ac.mz,http://www.ispu.ac.mz/,,Hipo university-domains-list
Instituto Superior de Relações Internacionais (ISRI),MZ,isri.ac.mz,http://www.isri.ac.mz/,,Hipo university-domains-list
Universidade Católica de Moçambique,MZ,ucm.ac.mz,http://www.ucm.ac.mz/,,Hipo university-domains-list
Universidade Eduardo Mondlane,MZ,uem.mz,http://www.uem.mz/,,Hipo university-domains-list
Universidade Pedagógica,MZ,up.ac.mz,https://www.up.ac.mz/,,Hipo university-domains-list
Universidade Zambeze,MZ,unizambeze.ac.mz,http://www.unizambeze.ac.mz/,,Hipo university-domains-list
Universidade Lúrio,MZ,unilurio.ac.mz,http://www.unilurio.ac.mz/,,Hipo university-domains-list
Institute of Information Technology,NA,iit.com.na,http://www.iit.com.na/,,Hipo university-domains-list
Ilsa Independent College,NA,ilsacollege.edu.na,http://www.ilsacollege.edu.na/,,Hipo university-domains-list
International University of Management,NA,ium.edu.na,http://www.ium.edu.na/,,Hipo university-domains-list
Polytechnic of Namibia,NA,polytechnic.edu.na,http://www.polytechnic.edu.na/,,Hipo university-domains-list
University of Namibia,NA,unam.na,http://www.unam.na/,,Hipo university-domains-list
Agriculture and Forestry University,NP,afu.edu.np,http://www.afu.edu.np/,,Hipo university-domains-list
B.P.Koirala Institute of Health Sciences,NP,bpkihs.edu,http://www.bpkihs.edu/,,Hipo university-domains-list
Kathmandu University,NP,ku.edu.np,http://www.ku.edu.np/,,Hipo university-domains-list
Lumbini Buddhist University,NP,lbu.edu.np,http://www.lbu.edu.np/,,Hipo university-domains-list
Nepal Sanskrit University,NP,nsu.edu.np,http://www.nsu.edu.np/,,Hipo university-domains-list
Pokhara University,NP,pu.edu.np,http://www.pu.edu.np/,,Hipo university-domains-list
Purbanchal University,NP,purbuniv.edu.np,http://www.purbuniv.edu.np/,,Hipo university-domains-list
Tribhuvan University Kathmandu,NP,tribhuvan-university.edu.np,http://www.tribhuvan-university.edu.np/,,Hipo university-domains-list
University of Sint Eustatius School of Medicine,NL,eustatiusmed.edu,http://www.eustatiusmed.edu/,,Hipo university-domains-list
International University School of Medicine (IUSOM),NL,internationaluniversity-schoolofmedicine.org,http://www.internationaluniversity-schoolofmedicine.org/,,Hipo university-domains-list
"St.James's School of Medicine, Bonaire",NL,sjsm.org,http://www.sjsm.org/,,Hipo university-domains-list
"University of the Netherlands Antilles, Curacao",NL,una.an,http://www.una.an/,,Hipo university-domains-list
Dutch Delta University,NL,ddu.nl,http://www.ddu.nl/,,Hipo university-domains-list
De Haagse Hogeschool,NL,dehaagsehogeschool.nl,http://www.dehaagsehogeschool.nl/,,Hipo university-domains-list
Erasmus University Rotterdam,NL,eur.nl,http://www.eur.nl/,,Hipo university-domains-list
Rotterdam School of Management,NL,rsm.nl,https://www.rsm.nl/,,Hipo university-domains-list
European Open University,NL,europeanopenuniversity.com,http://www.europeanopenuniversity.com/,,Hipo university-domains-list
Fontys University of Applied Sciences,NL,fontys.edu,http://www.fontys.edu/,,Hipo university-domains-list
Foundation University,NL,foundationuniversity.com,http://www.foundationuniversity.com/,,Hipo university-domains-list
Hanze University Groningen,NL,hanze.nl,http://www.hanze.nl/,,Hipo university-domains-list
Hogeschool voor de Kunsten Utrecht (HKU),NL,hku.nl,http://www.hku.nl/,,Hipo university-domains-list
Hotelschool The Hague,NL,hotelschool.nl,http://www.hotelschool.nl/,,Hipo university-domains-list
Hogeschool Rotterdam,NL,hro.nl|hr.nl,http://www.hro.nl/,,Hipo university-domains-list
Hogeschool Leiden,NL,hsleiden.nl,http://www.hsleiden.nl/,,Hipo university-domains-list
Hogeschool Utrecht,NL,hu.nl,http://www.hu.nl/,,Hipo university-domains-list
Hogeschool van Amsterdam,NL,hva.nl,http://www.hva.nl/,,Hipo university-domains-list
Hogeschool Inholland,NL,inholland.nl,http://www.inholland.nl/,,Hipo university-domains-list
Islamic University of Rotterdam,NL,islamicuniversity.nl,http://www.islamicuniversity.nl/,,Hipo university-domains-list
Institute of Social Studies,NL,iss.nl,http://www.iss.nl/,,Hipo university-domains-list
International Institute for Geo - Information Science and Earth Observation,NL,itc.nl,http://www.itc.nl/,,Hipo university-domains-list
Universiteit Leiden,NL,universiteitleiden.nl,https://www.universiteitleiden.nl/,,Hipo university-domains-list
NHTV Breda University of Professional Education,NL,nhtv.nl,http://www.nhtv.nl/,,Hipo university-domains-list
Nyenrode Business University,NL,nyenrode.nl,http://www.nyenrode.nl/,,Hipo university-domains-list
Open University of the Netherlands,NL,ou.nl,http://www.ou.nl/,,Hipo university-domains-list
Roosevelt Academy University College,NL,roac.nl,http://www.roac.nl/,,Hipo university-domains-list
University of Groningen,NL,rug.nl,http://www.rug.nl/,,Hipo university-domains-list
Radboud University,NL,ru.nl,http://www.ru.nl/,,Hipo university-domains-list
Saxion Universities,NL,saxion.edu,http://saxion.edu/,,Hipo university-domains-list
Stenden University,NL,stenden.com,http://www.stenden.com/,,Hipo university-domains-list
Tilburg University,NL,tilburguniversity.nl|tilburguniversity.edu,http://www.tilburguniversity.nl/|http://www.tilburguniversity.edu/,,Hipo university-domains-list
Delft University of Technology,NL,tudelft.nl|student.tudelft.nl,http://www.tudelft.nl/,,Hipo university-domains-list
Eindhoven University of Technology,NL,tue.nl,http://www.tue.nl/,,Hipo university-domains-list
UNESCO-IHE Institute for Water Education,NL,unesco-ihe.org,http://www.unesco-ihe.org/,,Hipo university-domains-list
Maastricht University,NL,unimaas.nl|student.maastrichtuniversity.nl,http://www.unimaas.nl/|https://www.maastrichtuniversity.nl/,,Hipo university-domains-list
University of Twente,NL,utwente.nl,http://www.utwente.nl/,,Hipo university-domains-list
Utrecht University,NL,uu.nl,http://www.uu.nl/,,Hipo university-domains-list
University of Amsterdam,NL,uva.nl,http://www.uva.nl/,,Hipo university-domains-list
University for Humanistics (UH),NL,uvh.nl,http://www.uvh.nl/,,Hipo university-domains-list
Vrije Universiteit Amsterdam,NL,vu.nl,http://www.vu.nl/,,Hipo university-domains-list
Wageningen University,NL,wageningenuniversity.nl,http://www.wageningenuniversity.nl/,,Hipo university-domains-list
Christelijke Hogeschool Windesheim,NL,windesheim.nl,http://www.windesheim.nl/,,Hipo university-domains-list
Wittenborg University,NL,wittenborg.eu,http://www.wittenborg.eu/,,Hipo university-domains-list
Zuyd University,NL,zuyd.nl,http://www.zuyd.nl/,,Hipo university-domains-list
University of New Caledonia,NC,ufp.nc,http://www.ufp.nc/,,Hipo university-domains-list
University of Auckland,NZ,auckland.ac.nz|aucklanduni.ac.nz,http://www.auckland.ac.nz/,,Hipo university-domains-list
Auckland University of Technology,NZ,aut.ac.nz,http://www.aut.ac.nz/,,Hipo university-domains-list
University of Canterbury,NZ,canterbury.ac.nz|uclive.ac.nz,http://www.canterbury.ac.nz/,,Hipo university-domains-list
Christchurch Polytechnic Institute of Technology,NZ,cpit.ac.nz,http://www.cpit.ac.nz/,,Hipo university-domains-list
Lincoln University,NZ,lincoln.ac.nz,http://www.lincoln.ac.nz/,,Hipo university-domains-list
Massey University,NZ,massey.ac.nz,http://www.massey.ac.nz/,,Hipo university-domains-list
Open Polytechnic,NZ,openpolytechnic.ac.nz,http://www.openpolytechnic.ac.nz/,,Hipo university-domains-list
University of Otago,NZ,otago.ac.nz,http://www.otago.ac.nz/,,Hipo university-domains-list
Victoria University of Wellington,NZ,vuw.ac.nz,http://www.vuw.ac.nz/,,Hipo university-domains-list
University of Waikato,NZ,waikato.ac.nz,http://www.waikato.ac.nz/,,Hipo university-domains-list
Nelson Marlborough Institute of Technology,NZ,nmit.ac.nz,https://www.nmit.ac.nz/,,Hipo university-domains-list
Universidad Americana,NI,uam.edu.ni,http://www.uam.edu.ni/,,Hipo university-domains-list
Universidad Centroamericana,NI,uca.edu.ni,http://www.uca.edu.ni/,,Hipo university-domains-list
Universidad Ciencias Comerciales,NI,ucc.edu.ni,http://www.ucc.edu.ni/,,Hipo university-domains-list
Universidad Centroamericana de Ciencias Empresariales (UCEM),NI,ucem.edu.ni,http://www.ucem.edu.ni/,,Hipo university-domains-list
Universidad Nicaragüense de Ciencia y Tecnológica,NI,ucyt.edu.ni,http://www.ucyt.edu.ni/,,Hipo university-domains-list
Universidad de Managua (U de M),NI,udem.edu.ni,http://www.udem.edu.ni/,,Hipo university-domains-list
Universidad Hispanoamericana,NI,uhispam.edu.ni,http://www.uhispam.edu.ni/,,Hipo university-domains-list
Universidad de las Américas (ULAM),NI,ulam.edu.ni,http://www.ulam.edu.ni/,,Hipo university-domains-list
Universidad Nacional Agraria,NI,una.edu.ni,http://www.una.edu.ni/,,Hipo university-domains-list
Universidad Nacional Autonoma de Nicaragua,NI,unan.edu.ni,http://www.unan.edu.ni/,,Hipo university-domains-list
"Universidad Catolica ""Redemptoris Mater""",NI,unica.edu.ni,http://www.unica.edu.ni/,,Hipo university-domains-list
Universidad Iberoamericana de Ciencia y Tecnologia,NI,unicit.edu.ni,http://www.unicit.edu.ni/,,Hipo university-domains-list
Universidad Nacional de Ingenieria,NI,uni.edu.ni,http://www.uni.edu.ni/,,Hipo university-domains-list
Universidad Internacional de Integración de América Latina,NI,unival.edu.ni,http://www.unival.edu.ni/,,Hipo university-domains-list
Universidad Politecnica de Nicaragua,NI,upoli.edu.ni,http://www.upoli.edu.ni/,,Hipo university-domains-list
Universidad Popular de Nicaragua (UPONIC),NI,uponic.edu.ni,http://www.uponic.edu.ni/,,Hipo university-domains-list
Universidad de las Regiones Autónomas de la Costa Caribe Nicaragüense,NI,uraccan.edu.ni,http://www.uraccan.edu.ni/,,Hipo university-domains-list
Université Abdou Moumouni de Niamey,NE,uam.refer.ne,http://uam.refer.ne/,,Hipo university-domains-list
Adekunle Ajasin University,NG,aaua.edu.ng,http://www.aaua.edu.ng/,,Hipo university-domains-list
Ambrose Alli University,NG,aauekpoma.edu.ng,http://www.aauekpoma.edu.ng/,,Hipo university-domains-list
Abia State Polytechnic,NG,abiapoly.edu.ng,http://www.abiapoly.edu.ng/,,Hipo university-domains-list
Abia State University,NG,absu.edu.ng,http://www.absu.edu.ng/,,Hipo university-domains-list
Afe Babalola University,NG,abuad.edu.ng,http://www.abuad.edu.ng/,,Hipo university-domains-list
Ahmadu Bello University,NG,abu.edu.ng,http://www.abu.edu.ng/,,Hipo university-domains-list
Adeyemi College of Education,NG,aceondo-ng.com,http://www.aceondo-ng.com/,,Hipo university-domains-list
The Achievers University,NG,achievers.edu.ng,http://www.achievers.edu.ng/,,Hipo university-domains-list
Ajayi Crowther University,NG,acu.edu.ng,http://www.acu.edu.ng/,,Hipo university-domains-list
Adeleke University,NG,adelekeuniversity.edu.ng,http://www.adelekeuniversity.edu.ng/,,Hipo university-domains-list
Adamawa State University,NG,adsu.edu.ng,http://www.adsu.edu.ng/,,Hipo university-domains-list
Akwa Ibom State University of Technology,NG,akutech.edu.ng,http://www.akutech.edu.ng/,,Hipo university-domains-list
Al-hikmah University,NG,alhikmah.edu.ng,http://www.alhikmah.edu.ng/,,Hipo university-domains-list
Anambra State University of Science and Technology,NG,ansu.edu.ng,http://www.ansu.edu.ng/,,Hipo university-domains-list
Abubakar Tafawa Balewa University,NG,atbu.edu.ng,http://www.atbu.edu.ng/,,Hipo university-domains-list
Auchi Polytechnic,NG,auchipoly.edu.ng,http://www.auchipoly.edu.ng/,,Hipo university-domains-list
ABTI American University of Nigeria,NG,aun.edu.ng,http://www.aun.edu.ng/,,Hipo university-domains-list
African University of Science and Technology,NG,aust-abuja.org,http://www.aust-abuja.org/,,Hipo university-domains-list
Babcock University,NG,babcockuni.edu.ng,http://www.babcockuni.edu.ng/,,Hipo university-domains-list
"Bauchi State University, Gadau",NG,basug.edu.ng,http://www.basug.edu.ng/,,Hipo university-domains-list
Baze University Abuja,NG,bazeuniversity.edu.ng,http://www.bazeuniversity.edu.ng/,,Hipo university-domains-list
Bells University of Technology,NG,bellsuniversity.org,http://www.bellsuniversity.org/,,Hipo university-domains-list
Bingham University,NG,binghamuni.edu.ng,http://www.binghamuni.edu.ng/,,Hipo university-domains-list
Benson Idahosa University,NG,biu.edu.ng,http://www.biu.edu.ng/,,Hipo university-domains-list
Bowen University,NG,bowenuniversity-edu.org,http://bowenuniversity-edu.org/,,Hipo university-domains-list
Benue State University,NG,bsum.edu.ng,http://www.bsum.edu.ng/,,Hipo university-domains-list
Bayero University Kano,NG,buk.edu.ng,http://www.buk.edu.ng/,,Hipo university-domains-list
Caleb University,NG,calebuniversity.edu.ng,http://www.calebuniversity.edu.ng/,,Hipo university-domains-list
Caritas University,NG,caritasuni.edu.ng,http://www.caritasuni.edu.ng/,,Hipo university-domains-list
College of Education Ikere,NG,coeikere.edu.ng,http://www.coeikere.edu.ng/,,Hipo university-domains-list
College of Education Oju,NG,coeoju.com,http://www.coeoju.com/,,Hipo university-domains-list
Covenant University,NG,covenantuniversity.edu.ng,http://www.covenantuniversity.edu.ng/,,Hipo university-domains-list
Crawford University,NG,crawforduniversity.edu.ng,http://www.crawforduniversity.edu.ng/,,Hipo university-domains-list
